,year,month,year_month,account_name,monthly_articles,monthly_posts,monthly_read_10000_more,monthly_articles_origin,monthly_first_have_chaolianjie,monthly_first_have_newmedia,monthly_first_have_tupian1yinpin1shipin,monthly_likes_sum,monthly_old_likes_sum,monthly_likes_mean,monthly_old_likes_mean,monthly_likes_mean_first_post,monthly_old_likes_mean_first_post,monthly_likes_max,monthly_read_sum,monthly_read_mean,monthly_read_first_post,monthly_read_max,monthly_content_num,monthly_auther_reply_num,monthly_content_like_num,monthly_auther_like_num,monthly_titles
23,2018,12,2018-12,读书杂志,19.0,16.0,2.0,11.0,0.0,1.0,1.0,333.0,488.0,17.526315789473685,25.68421052631579,19.5,27.0625,91.0,111009.0,5842.578947368421,19.5,14319.0,18.0,4.0,81.0,6.0,致读者 | 《读书》2018年图文汇总☀旧锦新样 | 辛丰年：朋友交谈默契之乐☀《读书》2018全年文章总目☀《读书》新刊 | 张国刚：“丝绸之路”与中国式“全球化”☀《读书》新刊 | 盛仁杰：一座圣山的两种认同☀李零：纪念齐思和先生☀半年书单 | 《读书》伴你过冬☀《读书》新刊 | 陈飞：“呆者”任维初☀《读书》新刊 | 钟准：铁路改变世界☀季进、余夏云：妖娆的罪衍，负面的现代☀《读书》新刊 | 盛韵：从来就不该讨人喜欢的作家人生☀双十二 | 和《读书》经历新的一年☀双十二 | 和《读书》经历新的一年☀《读书》新刊 | 李零：纪念齐思和先生☀旧锦新样 | 索飒：明天为谁降临☀《读书》新刊 | 傅谨：MPA·练功·修行☀书单 | 三联书店2018读者选书（入围68种）☀你看到的盛唐气象，都是假象☀《读书》新刊 | 朱宇晶：虚实之间华尔街
24,2019,1,2019-1,读书杂志,18.0,15.0,2.0,12.0,0.0,1.0,1.0,1322.0,65.0,73.44444444444444,3.611111111111111,85.0,4.333333333333333,506.0,131771.0,7320.611111111111,85.0,34091.0,14.0,0.0,127.0,0.0,《读书》首发 | 陈映芳、伊沙白等：城市空间结构与社会融合☀新刊速递：2019年第2期目录+封面☀《读书》首发 |  林梅村：瘦马非马☀旧锦新样 | 王蒙：相声的文学性☀我们为什么要让孩子学习历史？☀《读书》新刊 | 段德敏：民粹主义的镜子☀《读书》新刊 | 朱伟：我看辛丰年☀旧锦新样 | 王小波：花剌子模信使问题☀《读书》新刊 | 朱万章：杨晋画牛与入世、出世之想☀《读书》新刊 | 李雪涛：谢福芸笔下的太虚法师☀旧锦新样 | 费孝通：从反思到文化自觉和交流☀《读书》新刊 | 王艺：当我们在谈论戏曲的时候，我们在谈论什么？☀《读书》新刊 | 邢承吉：“世界中的美国”☀《读书》新刊 | 哲学园中话逻辑☀为什么我们听古典音乐时会感到震撼☀预告 | 《中国守艺人一百零八匠》读者见面会☀《读书》新刊 | 李伯重：“大分流”之后：“加州学派”的二十年☀新刊速递：2019年第1期目录+封面
25,2019,2,2019-2,读书杂志,15.0,13.0,2.0,11.0,0.0,1.0,1.0,1174.0,36.0,78.26666666666667,2.4,88.76923076923077,2.769230769230769,249.0,99626.0,6641.733333333334,88.76923076923077,13488.0,31.0,6.0,108.0,26.0,《读书》首发 | 黄纪苏：青冢☀新刊速递：2019年第3期目录+封面☀《读书》首发 | 陈彩虹：“断舍离”与经济学☀寻常的杯碟碗盏，藏着中华文明几千年的美丽☀旧锦新样 ︳北岛：听风楼记——怀念冯亦代伯伯☀《读书》新刊 | 张振涛：那个与生命无数次交汇的地方——“中国乐器陈列室”回望☀《读书》新刊 | 方继孝：五十年代初期的陈梦家与夏鼐☀若人是一座孤岛，你要如何在岛上修一座灯塔☀《读书》新刊 |《湖楼请业图》不止一卷☀旧锦新样 | 苏力：“酷(cool)”一点☀《读书》新刊 | 李皖：“时代歌手”再不拥有时代☀《读书》新刊 | 甲子岁朝春：一九二四年的星命与政治☀《读书》给您拜年啦~☀《读书》新刊 | 陈胜前：为什么夏是一个问题☀旧锦新样 | 李皖：我要回家
26,2019,3,2019-3,读书杂志,16.0,13.0,2.0,12.0,0.0,1.0,1.0,1296.0,34.0,81.0,2.125,84.46153846153847,2.3846153846153846,320.0,119517.0,7469.8125,84.46153846153847,22107.0,17.0,0.0,98.0,0.0,旧锦新样 | 臧棣：一首伟大的诗  可以有多短☀《读书》首发 | 汪毅霖：虚妄的猜忌还是真实的冲突☀新刊速递：2019年第4期目录+封面☀《读书》首发 | 李零：重读马克思（上）☀《读书》新刊 | 李若虹：拉铁摩尔在麦卡锡时代☀如何真正读懂这本蒙尘3000年的经典？☀《读书》新刊 | 卜键：李卓吾为何不回故乡☀旧锦新样 | 周国平：幸福的悖论☀《读书》新刊 | 梁雪：从题壁诗到“西山远眺”☀听古典音乐，其实就像谈恋爱☀《读书》新刊 | 李皖：越来越小的“小宇宙”☀旧锦新样 | 翟永明：“我们都是男/女性”？☀实习生招募 | 春天正是读书天☀《读书》新刊 | 项飙：走出青春的乡愁☀旧锦新样 | 许倬云：历史的分光镜☀所思：荒原狼的嚎叫
27,2019,4,2019-4,读书杂志,21.0,16.0,1.0,16.0,0.0,1.0,1.0,1185.0,41.0,56.42857142857143,1.9523809523809523,59.5,1.5625,182.0,115762.0,5512.476190476191,59.5,18029.0,34.0,0.0,374.0,0.0,"《读书》首发 | 冷冰川：用线的寓言☀新刊速递：2019年第5期目录+封面☀《读书》首发 | 泮伟江: 如何理解中国的超大规模性☀旧锦新样 | 陈平原：与《读书》结缘☀《读书》新刊 | 刘奎：鲁迅有关国民性思想的起源☀想红的米开朗基罗，落寞的达·芬奇，听他讲述不一样的文艺复兴☀《汉字与中华文化十讲》《左图右史与西学东渐》入选""中国好书""""文津图书奖☀《读书》新刊 | 朱靖江：民族志电影：对旅行的“影像深描”☀9012年，我们放弃读书了吗☀旧锦新样 | 姜德明：琉璃厂寻梦记☀《读书》新刊 | 他画与自画：吴荣光小像☀《读书》新刊 | 彭斌：黑猩猩的权力游戏☀旧锦新样 | 陈原：《读书》起步那几年……☀四十年纪念 | 孙歌：伴跑《读书》☀人类700万年：被误解的生命真相☀四十年纪念 | 黄梅：一九八七年，“结缘”《读书》☀《读书》新刊 | 李皖：向民歌寻源，用方言歌唱☀旧锦新样 | 刘浦江：不仅是为了纪念☀纪念 | 曾诚：永远年轻的尚晓岚☀《读书》新刊 | 孙静：“斗茶”的社会文化逻辑☀《读书》新刊 | 孙庆伟：苏秉琦：“为历史而考古”的学科缔造人"
28,2019,5,2019-5,读书杂志,19.0,14.0,2.0,13.0,0.0,1.0,1.0,895.0,46.0,47.10526315789474,2.4210526315789473,59.642857142857146,3.0714285714285716,111.0,121205.0,6379.210526315789,59.642857142857146,12540.0,11.0,0.0,53.0,0.0,旧锦新样 | 金克木：百无一用是书生☀《读书》首发 | 王洪伟：重新理解高居翰的“外来影响”观念☀你看到的盛唐气象，都是假象☀新刊速递：2019年第6期目录+封面☀书籍很便宜，但阅读却很贵☀《读书》首发 | 刘宗迪：《山海经》的尺度☀为什么历代社会精英都要拼命学习历史？☀汇总 | 李皖：坠入无底深渊☀《金瓶梅》的告白：我冤枉，我委屈，我一点也不“色”☀《读书》新刊 | 李皖：秀、学徒和异类☀《读书》新刊 | 孟晖：大食的蔷薇露☀旧锦新样 | 刘禾：黑色的雅典☀《读书》新刊 | 杨鹏：列宾的另一支笔☀《读书》新刊 | 魏斌：李鱼川推理☀旧锦新样 | 高峰枫：找寻历史上的耶稣☀《读书》新刊 | 吴飞：今人如何读郑学？☀还在去小众景点旅游？这里的世界古文明遗迹，专家带你看☀《读书》新刊 | 强世功：陆地、海洋与文明秩序☀旧锦新样 | 雷颐：超越五四
29,2019,6,2019-6,读书杂志,19.0,14.0,3.0,13.0,0.0,1.0,1.0,1295.0,88.0,68.15789473684211,4.631578947368421,85.5,6.285714285714286,238.0,138836.0,7307.1578947368425,85.5,17009.0,6.0,2.0,25.0,0.0,旧锦新样 | 杨绛：为有志读书求知者存——记《钱锺书手稿集》☀葛承雍：胡汉研究一百年☀《读书》首发 | 钱永祥：自由主义如何看到了“底层”？☀新刊速递：2019年第7期目录+封面☀不读宋词，不足以谈感情☀《读书》首发 | 熊秉元：李约瑟之谜幕前幕后☀旧锦新样 | 甘阳：遗留的思考☀《读书》新刊 | 张轲风：方国瑜先生的晚宴☀毕加索为什么总爱画那些奇奇怪怪的画？☀《读书》新刊 | 何江穗：行动的重量☀《读书》新刊 | 陈峰：在底线上下的宋真宗☀两次思想解放：我与《读书》40年 | 江晓原☀《读书》新刊 | 杜华：南部在沉睡？☀西方政治史上的风云变幻，比《权力的游戏》精彩一百倍☀《读书》新刊 | 方旭：豪斯霍弗与“地缘政治学的世界”☀旧锦新样 | 葛兆光：画眉深浅入时无——从日本的高考试卷说起☀《读书》新刊 | 林少华：村上春树：“必须和什么决一死战”☀马尔克斯、卡夫卡、普鲁斯特这些顶级作家，你真正读懂的有几位？☀《读书》新刊 | 杨念群：周作人的“原罪”
30,2019,7,2019-7,读书杂志,23.0,16.0,5.0,15.0,0.0,1.0,1.0,1691.0,68.0,73.52173913043478,2.9565217391304346,100.8125,4.25,379.0,170306.0,7404.608695652174,100.8125,24763.0,8.0,0.0,177.0,0.0,《读书》首发 | 唐文明：乌托邦主义与古今儒学☀精辟的台词，可以流传几千年☀新刊速递：2019年第8期目录+封面☀《读书》首发 | 张锐、寇静娜：“黄背心”政治与欧洲能源转型☀这个古典乐迷养成计划，让你的生活更有质感☀旧锦新样 | 田晓菲：世间两部《金瓶梅》☀《读书》新刊 | 梁雪：见微知著——颐和园中几处建筑的变异与兴废☀“我在中国修文物”☀《读书》新刊 | 徐纬光：军队、战争与国家整合：对晚清至民国的考察☀旧锦新样 | 王铭铭：魁阁的过客☀《读书》新刊 | 唐晓峰：景观史记☀《读书》新刊 | 张瀚墨：黄仁宇和他的中国大历史☀人这一生，一定要去一次敦煌☀旧锦新样 | 项飚：从“浙江村”到中关村☀你看的《长安十二时辰》，只是盛唐的一角☀《读书》新刊 | 邓晓芒：关于人类尊严的思考☀经济史版《权力的游戏》，带你看经济场上的大国角斗☀《读书》新刊 | 王路：叶秀山的哲学追求☀旧锦新样 | 姚洋：地域、制度与李约瑟之谜☀《读书》新刊 | 邢承吉：改革的年代与“分裂的美国”☀秦朝的一段往事告诉你，历史其实不刻板☀半年书单 | 《读书》夏日书单☀《读书》新刊 | 郭振华：“与”的中道和猪的救赎
31,2019,8,2019-8,读书杂志,23.0,15.0,4.0,14.0,0.0,1.0,1.0,1164.0,48.0,50.608695652173914,2.0869565217391304,69.86666666666666,3.0,226.0,137608.0,5982.95652173913,69.86666666666666,15141.0,19.0,1.0,96.0,1.0,旧锦新样 | 李伯重：十八世纪中国的官僚制度和荒政☀《读书》首发 | 姜涛：今夜，我们又该如何关心人类☀新刊速递：2019年第9期目录+封面☀《猫》《歌剧魅影》《乱世佳人》，一生必看的40部音乐剧有哪些？☀《读书》首发 | 李陀：两个自我的不能承受之重☀旧锦新样 | 陈徒手：老舍：花开花落有几回☀低美感社会，如何培养孩子的审美？☀《读书》新刊 | 刘涛：北窗读记一束☀《读书》新刊 | 张振涛：一鼓立中国☀旧锦新样 | 蔡天新：黑暗时代的智慧火种☀张曼菱：教授“立”校：西南联大的精神发源☀张国刚：玄奘之前的“西游记”☀葛承雍：胡商长久驰骋在中西古道的原因☀《读书》新刊 | 洪作稼：指挥家与交响乐团的博弈☀《史记》为什么会成为历代帝王教科书？这是我听过的最佳答案☀《读书》新刊 | 夏晓虹：汉学界的“广大教主”☀他们都有一个开了挂的人生，想一起和你的孩子聊聊☀旧锦新样 | 王培元：“隐士”与猛士☀真正的孤独，是无法上传朋友圈的☀《读书》新刊 | 唐小兵：反潮流的思想史写作☀《读书》新刊 | 莫言：抖搂家底的麦家☀《读书》新刊 | 李建宗：何为萨满：人类文明史的眼光☀旧锦新样 | 颜峻：愤青来到新世纪
32,2019,9,2019-9,读书杂志,19.0,13.0,0.0,13.0,0.0,1.0,1.0,622.0,29.0,32.73684210526316,1.5263157894736843,41.84615384615385,1.8461538461538463,86.0,88301.0,4647.421052631579,41.84615384615385,8667.0,3.0,2.0,16.0,0.0,《读书》首发 | 周胤：寺塔为证：佛教在中国的适应与转化☀过了“十一”，《读书》就要招实习生啦☀新刊速递：2019年10期新刊+目录☀这些攻略，助你们在“十一”玩得更尽兴☀《读书》首发 | 孙歌：鲁迅的“不容已”☀《读书》首发 | 孙歌：鲁迅的“不容已”☀《读书》新刊 | 孟晖：宋人的沙糖☀旧锦新样 | 瞿宛文：企业规模——越大越好？☀《读书》新刊 | 熊鹰：政治天空中的流星☀我想象不出来，有一天自己真的能读完百余位名人的“传记”☀《读书》新刊 | 张帆、陈雨田：“我在这里看了我想看到的一切”☀《读书》新刊 |陈侃理：如何阅读儒经义疏☀旧锦新样 | 王辑思：美国恐怖事件的震撼☀只把《孙子兵法》看成兵书的人，在战略上就输了☀《读书》新刊 | 冯时：怀念我的老师尹瘦石先生☀旧锦新样 | 张旭东：尼采与文化政治☀《读书》新刊 | 王启元：信仰在佛道之间☀福柯、海德格尔、爱因斯坦，他们思考的话题，其实与你息息相关☀《读书》新刊 | 谢一峰：女性空间中的视觉张力
33,2019,10,2019-10,读书杂志,19.0,12.0,0.0,12.0,0.0,1.0,1.0,616.0,19.0,32.421052631578945,1.0,44.75,1.5833333333333333,83.0,75528.0,3975.157894736842,44.75,8983.0,4.0,0.0,1.0,0.0,《读书》新刊 | 姜虹：从女红到女工：棉花帝国里的女性☀[中读课程]经济学家眼里的世界和普通人有什么区别？☀《读书》新刊 | 孔勇：赵堂子胡同十五号的几封佚简☀旧锦新样 | 胡宝国：在题无剩义之处追索☀用故事讲透全球史，解答你对世界的好奇☀《读书》新刊 | 肖铁：卡佛致卡佛，一九八一至一九八二☀[活动预告]李零 | 波斯：另一个“中国”☀[中读课程]为什么要给孩子讲神话☀《读书》新刊 | 殷之光：帝国史中的辉格暗影☀旧锦新样 | 吴晓东：S会馆时期的鲁迅☀《读书》新刊 | 赵树凯：中国故事新解读☀你所期待的长安城，都在这里面了☀《读书》新刊 | 莫沉：时装模特、审美劳动和超经济逻辑☀旧锦新样 | 缪哲：以图证史的陷阱☀诺奖作家写作时，我们也以某种方式参与其中？☀《读书》新刊 | 王斯秧：特普费尔的漫游与漫画☀《读书》新刊 | 励轩：事实、叙事和话语权☀《奇葩说》詹青云：成为一个懂法律、有逻辑的聪明人需要几步？☀旧锦新样 | 吴敬琏：​改革：我们正在过大关
34,2019,11,2019-11,读书杂志,22.0,14.0,2.0,12.0,0.0,1.0,1.0,1087.0,55.0,49.40909090909091,2.5,65.0,3.642857142857143,123.0,118937.0,5406.227272727273,65.0,11671.0,6.0,0.0,68.0,0.0,旧锦新样 | 郑也夫：围棋·文化·边际人☀《读书》新刊 | 王伟：夹缝中的人生：突厥毗伽公主之死☀中读课程 | 文明的崩溃，为什么总是那么猝不及防？☀《读书》新刊 | 季进：夏氏书信中的普实克☀旧锦新样 | 陈映芳：“城市化”质疑☀中读课程 | 他走遍32个国家，探寻600家博物馆，都是为了钱钱钱钱☀《读书》新刊 | 石汉：佤邦——缅甸高地上的“山寨中国”☀去博物馆打卡多少次，才能成为一个懂艺术的人？☀《读书》新刊 | 徐志国：休谟之死☀旧锦新样 | 高山杉：陈寅恪的第一篇学术文章☀《读书》新刊 | 盛洪：诗词只是他的消遣☀意外走红！文学院教授给女儿的文学经典“私教课”☀《读书》新刊 | 王海龙：新见白求恩晋察冀手稿释读☀中读课程 | 中国式精神矛盾，外儒内法爱老庄☀旧锦新样 | 荣新江：周一良先生与书☀李零：不要用一把尺子量天下☀中读课程 | 中国式精神矛盾，外儒内法爱老庄☀《读书》首发 | 韩东育：东亚的现场☀新刊速递：2019年11期新刊+目录☀《读书》首发 | 江弱水：从麻雀山到樱草丘☀旧锦新样 | 吕新雨：“民工潮”的问题意识☀三联&豆瓣居然联合营业了！
35,2019,12,2019-12,读书杂志,23.0,16.0,5.0,13.0,0.0,1.0,1.0,1458.0,44.0,63.391304347826086,1.9130434782608696,81.9375,2.5,263.0,153399.0,6669.521739130435,81.9375,15555.0,12.0,6.0,135.0,9.0,致读者 | 《读书》2019年图文汇总☀《读书》新刊 | 李丹婕：宾礼之外：比较视野下的隋唐外交文化☀《读书》新刊 | 李丹婕：宾礼之外：比较视野下的隋唐外教文化☀《读书》2019全年文章总目☀旧锦新样 | 王蒙：论“费厄泼赖”应该实行☀半年书单 | 《读书》冬日书单☀《读书》新刊 | 严飞：走进单身女性时代☀《读书》新刊 | 高毅：乌合之众？☀旧锦新样 | 陈来：孔子与当代中国☀《读书》新刊 | 蒋晖：当代非洲的社会和阶级☀博学又有趣，马伯庸给资深书迷的年末书单（3本已绝版，10本库存告急）☀《读书》新刊 | 洪子诚：内部的反思：“完整的人”的问题☀旧锦新样 | 王睿：遗落的章节☀中读课程 | 文明的崩溃，为什么总是那么猝不及防？☀《读书》新刊 | 杨彦妮：万历十二年的屠隆☀中读课程 | 如何避免在博物馆中迷失？☀《读书》新刊 | 冯时：失落的规矩☀旧锦新样 | 陈平原：“《读书》时代”的精灵☀中读课程 | 这堂英文课有多优雅，能让许渊冲、汪曾祺等老一辈文人念念不忘？☀纪念 |《读书》创刊四十周年告读者☀《读书》首发 | 季剑青：超越汉学：列文森为何关注中国☀新刊速递：2019年第12期目录+封面☀《读书》首发 | 柯文：走过两遍的路：我作为中国历史学家之旅
